Playlist Title,Video URL
October 2021 General Conference,https://www.youtube.com/watch?v=afw7RM-u-zY
October 2021 General Conference,https://www.youtube.com/watch?v=1S-UC6xnD8Q
October 2021 General Conference,https://www.youtube.com/watch?v=-LmtdICx7Hw
April 2021 General Conference,https://www.youtube.com/watch?v=Qt2jW5JBtwI
April 2021 General Conference,https://www.youtube.com/watch?v=Jd7kpHyCfdw
April 2021 General Conference,https://www.youtube.com/watch?v=AiP5Z9YgOVI
April 2021 General Conference,https://www.youtube.com/watch?v=FPpTHDye3IY
April 2021 General Conference,https://www.youtube.com/watch?v=dZ4P3UAZWxs
April 2021 General Conference,https://www.youtube.com/watch?v=_Ul2BRIFZbc
April 2021 General Conference,https://www.youtube.com/watch?v=kP52_IPQL60
April 2021 General Conference,https://www.youtube.com/watch?v=MMvpsygYMIA
April 2021 General Conference,https://www.youtube.com/watch?v=I9AvZPOwKZc
April 2021 General Conference,https://www.youtube.com/watch?v=xAJVjaKxA6k
April 2021 General Conference,https://www.youtube.com/watch?v=nBIcDAcrQWE
April 2021 General Conference,https://www.youtube.com/watch?v=bES4yLDyxGI
April 2021 General Conference,https://www.youtube.com/watch?v=8kBZQAI_FTQ
April 2021 General Conference,https://www.youtube.com/watch?v=e7Ijd-g58b4
April 2021 General Conference,https://www.youtube.com/watch?v=3mzj-gBeAZg
April 2021 General Conference,https://www.youtube.com/watch?v=xSY13iEeeDM
April 2021 General Conference,https://www.youtube.com/watch?v=mkU91VDTAFE
April 2021 General Conference,https://www.youtube.com/watch?v=O7n9K9YYb6E
April 2021 General Conference,https://www.youtube.com/watch?v=QcIUaPJdqeE
April 2021 General Conference,https://www.youtube.com/watch?v=XnzmkJIguqM
April 2021 General Conference,https://www.youtube.com/watch?v=1vj4DijV2l8
April 2021 General Conference,https://www.youtube.com/watch?v=DzhPoRLzTwU
April 2021 General Conference,https://www.youtube.com/watch?v=KbEYS0V1wTg
April 2021 General Conference,https://www.youtube.com/watch?v=YfYU2rR2PkI
April 2021 General Conference,https://www.youtube.com/watch?v=-VGCEQLzITk
April 2021 General Conference,https://www.youtube.com/watch?v=ljVwgNGDq5U
April 2021 General Conference,https://www.youtube.com/watch?v=y3QMuYicVnQ
April 2021 General Conference,https://www.youtube.com/watch?v=z5xiS_WKsm8
April 2021 General Conference,https://www.youtube.com/watch?v=4NhzPuNcGkA
April 2021 General Conference,https://www.youtube.com/watch?v=YByAuuyzxAw
April 2021 General Conference,https://www.youtube.com/watch?v=v82FvnlLrJI
April 2021 General Conference,https://www.youtube.com/watch?v=VjgbMFpaj-E
April 2021 General Conference,https://www.youtube.com/watch?v=1J7JTsMqJsY
April 2021 General Conference,https://www.youtube.com/watch?v=aUsBX-A6UJk
April 2021 General Conference,https://www.youtube.com/watch?v=ELmbCr_5n30
April 2021 General Conference,https://www.youtube.com/watch?v=ep9RLEJhZAc
April 2021 General Conference,https://www.youtube.com/watch?v=GiwKnKtOESk
April 2021 General Conference,https://www.youtube.com/watch?v=KPDq8eKnhd0
April 2021 General Conference,https://www.youtube.com/watch?v=mfyGmHbla7A
April 2021 General Conference,https://www.youtube.com/watch?v=H4VzqqhyhEk
April 2021 General Conference,https://www.youtube.com/watch?v=3IlFD5_fnEc
October 2020 General Conference,https://www.youtube.com/watch?v=gsgTiPYMYe8
October 2020 General Conference,https://www.youtube.com/watch?v=0UE6g1RkHks
October 2020 General Conference,https://www.youtube.com/watch?v=-UUJqQCK7QM
October 2020 General Conference,https://www.youtube.com/watch?v=rRe3fgNfkcY
October 2020 General Conference,https://www.youtube.com/watch?v=nEHfIgZgpM8
October 2020 General Conference,https://www.youtube.com/watch?v=1MRSyzI_nBI
October 2020 General Conference,https://www.youtube.com/watch?v=wlKjFLBB1LA
October 2020 General Conference,https://www.youtube.com/watch?v=fiMCvmenrdQ
October 2020 General Conference,https://www.youtube.com/watch?v=0EeH1Z_aS_4
October 2020 General Conference,https://www.youtube.com/watch?v=owViHeh323U
October 2020 General Conference,https://www.youtube.com/watch?v=KS3iK9mr40M
October 2020 General Conference,https://www.youtube.com/watch?v=IQ7G9jplAM8
October 2020 General Conference,https://www.youtube.com/watch?v=rB8OYnLVxcw
October 2020 General Conference,https://www.youtube.com/watch?v=LKXEwQAUbtQ
October 2020 General Conference,https://www.youtube.com/watch?v=acFyDX9c5tY
October 2020 General Conference,https://www.youtube.com/watch?v=edME0lNWY-k
October 2020 General Conference,https://www.youtube.com/watch?v=-3qVFFGPX8M
October 2020 General Conference,https://www.youtube.com/watch?v=A1cAdrsCmM8
October 2020 General Conference,https://www.youtube.com/watch?v=BPCPXTFBpew
October 2020 General Conference,https://www.youtube.com/watch?v=Z4lxHjqKa3g
October 2020 General Conference,https://www.youtube.com/watch?v=ohevr3h53mM
October 2020 General Conference,https://www.youtube.com/watch?v=eMqOZhkKd8k
October 2020 General Conference,https://www.youtube.com/watch?v=Ah7JUaReUPY
October 2020 General Conference,https://www.youtube.com/watch?v=hVDZXb4eTR8
October 2020 General Conference,https://www.youtube.com/watch?v=C4m2bAGhzJY
October 2020 General Conference,https://www.youtube.com/watch?v=n3tGfCMqhL4
October 2020 General Conference,https://www.youtube.com/watch?v=yx0Krr_VOQ4
October 2020 General Conference,https://www.youtube.com/watch?v=GaG7cIfL_-E
October 2020 General Conference,https://www.youtube.com/watch?v=6kN6mgNduQo
October 2020 General Conference,https://www.youtube.com/watch?v=uENiXqlTQkI
October 2020 General Conference,https://www.youtube.com/watch?v=NxJ-CDQBfdE
October 2020 General Conference,https://www.youtube.com/watch?v=Cvi26uvJkiw
October 2020 General Conference,https://www.youtube.com/watch?v=9ZliK5s_07k
October 2020 General Conference,https://www.youtube.com/watch?v=5_C18uVh0s8
October 2020 General Conference,https://www.youtube.com/watch?v=FxKKrvzuWYI
October 2020 General Conference,https://www.youtube.com/watch?v=ND4NownsJbQ
October 2020 General Conference,https://www.youtube.com/watch?v=GYATpmfyRfM
October 2020 General Conference,https://www.youtube.com/watch?v=txsQosgktUQ
October 2020 General Conference,https://www.youtube.com/watch?v=1Vq73cpvHi0
October 2020 General Conference,https://www.youtube.com/watch?v=3DVpRFRFKME
October 2020 General Conference,https://www.youtube.com/watch?v=RX8BARa1v-Q
April 2020 General Conference,https://www.youtube.com/watch?v=E8Cvrfv0SVQ
April 2020 General Conference,https://www.youtube.com/watch?v=sJZ4JaCOIL8
April 2020 General Conference,https://www.youtube.com/watch?v=RcBHoTgg3Nc
April 2020 General Conference,https://www.youtube.com/watch?v=JMwkGYD3gMk
April 2020 General Conference,https://www.youtube.com/watch?v=GZ_dpngd2UA
April 2020 General Conference,https://www.youtube.com/watch?v=VFuPJRTaoRY
April 2020 General Conference,https://www.youtube.com/watch?v=i6rXaxHz760
April 2020 General Conference,https://www.youtube.com/watch?v=MjfM-Ev1cWY
April 2020 General Conference,https://www.youtube.com/watch?v=Fj3UEVTunXM
April 2020 General Conference,https://www.youtube.com/watch?v=sAfzbE78TVI
April 2020 General Conference,https://www.youtube.com/watch?v=JwlJCAKh1EA
April 2020 General Conference,https://www.youtube.com/watch?v=S-AzpYtXnUg
April 2020 General Conference,https://www.youtube.com/watch?v=XgHwMizELxk
April 2020 General Conference,https://www.youtube.com/watch?v=y_q6oCpXUHo
April 2020 General Conference,https://www.youtube.com/watch?v=UiaQ5Bse9vo
April 2020 General Conference,https://www.youtube.com/watch?v=kIGeECuOBTY
April 2020 General Conference,https://www.youtube.com/watch?v=xSrVbuQW0kU
April 2020 General Conference,https://www.youtube.com/watch?v=8iQRhR6hpkk
April 2020 General Conference,https://www.youtube.com/watch?v=pDNHmcSyjR8
April 2020 General Conference,https://www.youtube.com/watch?v=uFd57dLHOvM
April 2020 General Conference,https://www.youtube.com/watch?v=N9LxmUqPaZY
April 2020 General Conference,https://www.youtube.com/watch?v=9koruKB1KsQ
April 2020 General Conference,https://www.youtube.com/watch?v=M2jMCLlTb7M
April 2020 General Conference,https://www.youtube.com/watch?v=odw3lrqxZCs
April 2020 General Conference,https://www.youtube.com/watch?v=MRNIwciWnpY
April 2020 General Conference,https://www.youtube.com/watch?v=ISpz_c6o73k
April 2020 General Conference,https://www.youtube.com/watch?v=xHqQ_s0xXUc
April 2020 General Conference,https://www.youtube.com/watch?v=ebwEDVv50Jg
April 2020 General Conference,https://www.youtube.com/watch?v=TKs0ISgF_uc
April 2020 General Conference,https://www.youtube.com/watch?v=t8E8OUmr1R0
April 2020 General Conference,https://www.youtube.com/watch?v=xcFwHvqZ5do
April 2020 General Conference,https://www.youtube.com/watch?v=tMRm1NfpQYQ
April 2020 General Conference,https://www.youtube.com/watch?v=7NVnsmGlLNs
April 2020 General Conference,https://www.youtube.com/watch?v=MctlxebMbJk
April 2020 General Conference,https://www.youtube.com/watch?v=Qc4WSbVHqaA
April 2020 General Conference,https://www.youtube.com/watch?v=vZxhDPO6r28
April 2020 General Conference,https://www.youtube.com/watch?v=XcwNSPLD9Po
April 2020 General Conference,https://www.youtube.com/watch?v=i5nk4H6liFk
April 2020 General Conference,https://www.youtube.com/watch?v=k1N5XBTCHTI
April 2020 General Conference,https://www.youtube.com/watch?v=Zv6xuy1xP1s
October 2019 General Conference,https://www.youtube.com/watch?v=lP4h309SCUM
October 2019 General Conference,https://www.youtube.com/watch?v=t2muFL-k00E
October 2019 General Conference,https://www.youtube.com/watch?v=hvqfzSxXBTo
October 2019 General Conference,https://www.youtube.com/watch?v=V7e96ktMNX0
October 2019 General Conference,https://www.youtube.com/watch?v=-AKCvFbJOrU
October 2019 General Conference,https://www.youtube.com/watch?v=_MhxbLXniDw
October 2019 General Conference,https://www.youtube.com/watch?v=55WpivCMKS4
October 2019 General Conference,https://www.youtube.com/watch?v=iuiori0rb20
October 2019 General Conference,https://www.youtube.com/watch?v=hKz1YyMKuXI
October 2019 General Conference,https://www.youtube.com/watch?v=d9FIUUUQtZw
October 2019 General Conference,https://www.youtube.com/watch?v=irUw-ND06Zg
October 2019 General Conference,https://www.youtube.com/watch?v=d21HPsQ6fpU
October 2019 General Conference,https://www.youtube.com/watch?v=Ag-up80X8SA
October 2019 General Conference,https://www.youtube.com/watch?v=n49OhL-NbVY
October 2019 General Conference,https://www.youtube.com/watch?v=KJSWRXqOqfY
October 2019 General Conference,https://www.youtube.com/watch?v=TogCoxFGbE4
October 2019 General Conference,https://www.youtube.com/watch?v=UF70929yt-M
October 2019 General Conference,https://www.youtube.com/watch?v=iSjynGqcKNQ
October 2019 General Conference,https://www.youtube.com/watch?v=CY1KCG5dn8U
October 2019 General Conference,https://www.youtube.com/watch?v=bpcQoqDgXkg
October 2019 General Conference,https://www.youtube.com/watch?v=g9nc97pLKNc
October 2019 General Conference,https://www.youtube.com/watch?v=lPP6OND8MB4
October 2019 General Conference,https://www.youtube.com/watch?v=Rol38VJg300
October 2019 General Conference,https://www.youtube.com/watch?v=rRGlNxoY7rE
October 2019 General Conference,https://www.youtube.com/watch?v=zW1xC1mCqXs
October 2019 General Conference,https://www.youtube.com/watch?v=z2dXJAv23jA
October 2019 General Conference,https://www.youtube.com/watch?v=kia2UCu7pB8
October 2019 General Conference,https://www.youtube.com/watch?v=rsxWIHTXoOc
October 2019 General Conference,https://www.youtube.com/watch?v=ZZT0ClVk_fU
October 2019 General Conference,https://www.youtube.com/watch?v=-ofICIxAM-s
October 2019 General Conference,https://www.youtube.com/watch?v=aNEue2O0zbE
October 2019 General Conference,https://www.youtube.com/watch?v=gV4Xj_SLWes
October 2019 General Conference,https://www.youtube.com/watch?v=caC9SnEJ66w
October 2019 General Conference,https://www.youtube.com/watch?v=xQJ_OJ5c3xU
October 2019 General Conference,https://www.youtube.com/watch?v=6Yu1t6HDN_w
October 2019 General Conference,https://www.youtube.com/watch?v=3OUErV1NHsE
October 2019 General Conference,https://www.youtube.com/watch?v=ss5nP_rkCM0
October 2019 General Conference,https://www.youtube.com/watch?v=4uTPgOnUyK0
October 2019 General Conference,https://www.youtube.com/watch?v=oGB86XeZP-w
October 2019 General Conference,https://www.youtube.com/watch?v=n0zs9h7FatQ
April 2019 General Conference,https://www.youtube.com/watch?v=m9Toqz6aJs8
April 2019 General Conference,https://www.youtube.com/watch?v=myUzVyDun_g
April 2019 General Conference,https://www.youtube.com/watch?v=qQZP6-Pql1g
April 2019 General Conference,https://www.youtube.com/watch?v=VWf51VS_esU
April 2019 General Conference,https://www.youtube.com/watch?v=kGoZykrrTxc
April 2019 General Conference,https://www.youtube.com/watch?v=2wePsCfnyfA
April 2019 General Conference,https://www.youtube.com/watch?v=7O-0KLXPIBw
April 2019 General Conference,https://www.youtube.com/watch?v=iS9te9BWQVY
April 2019 General Conference,https://www.youtube.com/watch?v=Ev33szOTCto
April 2019 General Conference,https://www.youtube.com/watch?v=HE1_AZ7H7y0
April 2019 General Conference,https://www.youtube.com/watch?v=pVkmhsaz_ac
April 2019 General Conference,https://www.youtube.com/watch?v=WxhMS2FThUU
April 2019 General Conference,https://www.youtube.com/watch?v=npW39q3-5Fc
April 2019 General Conference,https://www.youtube.com/watch?v=bUYDbsYALy8
April 2019 General Conference,https://www.youtube.com/watch?v=y0NRF_KQs-g
April 2019 General Conference,https://www.youtube.com/watch?v=4c64Ty5KHWg
April 2019 General Conference,https://www.youtube.com/watch?v=8YUjVZbg6ic
April 2019 General Conference,https://www.youtube.com/watch?v=KRYUvsLlTsg
April 2019 General Conference,https://www.youtube.com/watch?v=AlRpT7GcrVo
April 2019 General Conference,https://www.youtube.com/watch?v=j09JCxm8WUQ
April 2019 General Conference,https://www.youtube.com/watch?v=4Yr1KbiXekM
April 2019 General Conference,https://www.youtube.com/watch?v=mC1DF7qJ464
April 2019 General Conference,https://www.youtube.com/watch?v=SJQB33mPw_o
April 2019 General Conference,https://www.youtube.com/watch?v=NtEaBti7wXo
April 2019 General Conference,https://www.youtube.com/watch?v=mzh8v6EXoNQ
April 2019 General Conference,https://www.youtube.com/watch?v=7IXGs9fMtfw
April 2019 General Conference,https://www.youtube.com/watch?v=KWTBycNJDzc
April 2019 General Conference,https://www.youtube.com/watch?v=Spiz138Xcog
April 2019 General Conference,https://www.youtube.com/watch?v=cxPkFD7fnvo
April 2019 General Conference,https://www.youtube.com/watch?v=HFX2ULJviCg
April 2019 General Conference,https://www.youtube.com/watch?v=pxIzjkx4jMU
April 2019 General Conference,https://www.youtube.com/watch?v=iBkKdPR2A4A
April 2019 General Conference,https://www.youtube.com/watch?v=eJbU1sn9Ojk
April 2019 General Conference,https://www.youtube.com/watch?v=oELegkEJ72o
April 2019 General Conference,https://www.youtube.com/watch?v=A06KsA-BONg
April 2019 General Conference,https://www.youtube.com/watch?v=RWVjcNJFtGQ
April 2019 General Conference,https://www.youtube.com/watch?v=__-9MapYDGQ
April 2019 General Conference,https://www.youtube.com/watch?v=35t4czaLr-o
October 2018 General Conference,https://www.youtube.com/watch?v=sVtZVmveELI
October 2018 General Conference,https://www.youtube.com/watch?v=UDdMxLO-MbA
October 2018 General Conference,https://www.youtube.com/watch?v=9ffO-5yh7YQ
October 2018 General Conference,https://www.youtube.com/watch?v=gCFZiDs0lM0
October 2018 General Conference,https://www.youtube.com/watch?v=XM0ym6KN7og
October 2018 General Conference,https://www.youtube.com/watch?v=_8_vmu_da-s
October 2018 General Conference,https://www.youtube.com/watch?v=70zkGQtavHg
October 2018 General Conference,https://www.youtube.com/watch?v=N5Ky2ozQ1i4
October 2018 General Conference,https://www.youtube.com/watch?v=bkNi83mFtnE
October 2018 General Conference,https://www.youtube.com/watch?v=MWl73G8Jgyc
October 2018 General Conference,https://www.youtube.com/watch?v=x5RCW8LqgM0
October 2018 General Conference,https://www.youtube.com/watch?v=wSH_HlmHaCo
October 2018 General Conference,https://www.youtube.com/watch?v=BwkJNze3giY
October 2018 General Conference,https://www.youtube.com/watch?v=fygj5BUEnvU
October 2018 General Conference,https://www.youtube.com/watch?v=AkIYI0Yhi-Y
October 2018 General Conference,https://www.youtube.com/watch?v=vBohNauzMmo
October 2018 General Conference,https://www.youtube.com/watch?v=5EM4RjQmvkM
October 2018 General Conference,https://www.youtube.com/watch?v=IY6SA89FY1U
October 2018 General Conference,https://www.youtube.com/watch?v=Hv0QIubSXgA
October 2018 General Conference,https://www.youtube.com/watch?v=L70EPd4qFOQ
October 2018 General Conference,https://www.youtube.com/watch?v=jmXZhoyIVQ4
October 2018 General Conference,https://www.youtube.com/watch?v=DJmPyRznP3Y
October 2018 General Conference,https://www.youtube.com/watch?v=BwDSFhqJzao
October 2018 General Conference,https://www.youtube.com/watch?v=VKNg-p9RM50
October 2018 General Conference,https://www.youtube.com/watch?v=gVB-zDlY53I
October 2018 General Conference,https://www.youtube.com/watch?v=PFKFD60aNAs
October 2018 General Conference,https://www.youtube.com/watch?v=HCeij4E5aGo
October 2018 General Conference,https://www.youtube.com/watch?v=QeiF5HLCEGI
October 2018 General Conference,https://www.youtube.com/watch?v=iY30aXAWwCI
October 2018 General Conference,https://www.youtube.com/watch?v=XORXvaNSC4I
October 2018 General Conference,https://www.youtube.com/watch?v=Y5POt0J-Bxs
October 2018 General Conference,https://www.youtube.com/watch?v=_aSsN2vru1A
October 2018 General Conference,https://www.youtube.com/watch?v=5szLJcpBhcA
October 2018 General Conference,https://www.youtube.com/watch?v=NbI-QLE0zRs
October 2018 General Conference,https://www.youtube.com/watch?v=WsudyWmqEAI
October 2018 General Conference,https://www.youtube.com/watch?v=DXgX_tb9Mws
October 2018 General Conference,https://www.youtube.com/watch?v=phGYbLfHgws
October 2018 General Conference,https://www.youtube.com/watch?v=D7MWpJuujsE
October 2018 General Conference,https://www.youtube.com/watch?v=AYOLBJnpDKs
April 2018 General Conference,https://www.youtube.com/watch?v=R3t_llxrIGM
April 2018 General Conference,https://www.youtube.com/watch?v=B-Rt-WuSUbY
April 2018 General Conference,https://www.youtube.com/watch?v=fXtEJZZZNI0
April 2018 General Conference,https://www.youtube.com/watch?v=DPmsQehrXCg
April 2018 General Conference,https://www.youtube.com/watch?v=tWixil5yFPw
April 2018 General Conference,https://www.youtube.com/watch?v=cMPeUZrJpgA
April 2018 General Conference,https://www.youtube.com/watch?v=_vZWseT_oyQ
April 2018 General Conference,https://www.youtube.com/watch?v=tHqeepn_EDk
April 2018 General Conference,https://www.youtube.com/watch?v=LSSRHn0T_qU
April 2018 General Conference,https://www.youtube.com/watch?v=72Jf--rZUho
April 2018 General Conference,https://www.youtube.com/watch?v=x0khEKjZT8Y
April 2018 General Conference,https://www.youtube.com/watch?v=CrgEk2DWXUI
April 2018 General Conference,https://www.youtube.com/watch?v=Z3yF6uIu9sM
April 2018 General Conference,https://www.youtube.com/watch?v=NDluzKi_gdM
April 2018 General Conference,https://www.youtube.com/watch?v=LKGrY8gl8Ko
April 2018 General Conference,https://www.youtube.com/watch?v=r0gkqWYnayA
April 2018 General Conference,https://www.youtube.com/watch?v=ZHBFWnna5Tk
April 2018 General Conference,https://www.youtube.com/watch?v=-fswZc3GyBA
April 2018 General Conference,https://www.youtube.com/watch?v=JqJFF8MIqto
April 2018 General Conference,https://www.youtube.com/watch?v=wR4gLYL6_00
April 2018 General Conference,https://www.youtube.com/watch?v=EcpwQonesk8
April 2018 General Conference,https://www.youtube.com/watch?v=Eop4N3vlHTk
April 2018 General Conference,https://www.youtube.com/watch?v=04rAGfXGS4A
April 2018 General Conference,https://www.youtube.com/watch?v=TBoGm4bCesA
April 2018 General Conference,https://www.youtube.com/watch?v=WByHuTYV1yQ
April 2018 General Conference,https://www.youtube.com/watch?v=bKDKze_sMsA
April 2018 General Conference,https://www.youtube.com/watch?v=FJOgCyCvmlw
April 2018 General Conference,https://www.youtube.com/watch?v=ubmIzJSg-UY
April 2018 General Conference,https://www.youtube.com/watch?v=6C03ReP1pQ8
April 2018 General Conference,https://www.youtube.com/watch?v=8ed0pD0ZzYU
April 2018 General Conference,https://www.youtube.com/watch?v=6Gpi2muuc84
April 2018 General Conference,https://www.youtube.com/watch?v=J0fQ0ABgWKU
April 2018 General Conference,https://www.youtube.com/watch?v=a6iINV_p-8E
April 2018 General Conference,https://www.youtube.com/watch?v=MT90LK53kI4
April 2018 General Conference,https://www.youtube.com/watch?v=oIykF_d2ufU
April 2018 General Conference,https://www.youtube.com/watch?v=6PRwFQIpUu4
April 2018 General Conference,https://www.youtube.com/watch?v=BEhZ6AXzvaI
April 2018 General Conference,https://www.youtube.com/watch?v=BSypbb8Vk1U
April 2018 General Conference,https://www.youtube.com/watch?v=aXjUbBP8Jlo
April 2018 General Conference,https://www.youtube.com/watch?v=yLxBV4qzNfs
April 2018 General Conference,https://www.youtube.com/watch?v=vreIzfntOik
April 2018 General Conference,https://www.youtube.com/watch?v=E8uCpYkrppM
April 2018 General Conference,https://www.youtube.com/watch?v=cEmJhi3HOk4
